,Region,Department Store,No Opinion,Shoes,Thrift/Vintage
65489,192,0,1,0,0
65490,192,1,0,0,0
65491,192,0,1,0,0
65492,192,0,0,0,1
65493,192,0,0,1,0
65494,192,0,1,0,0
65495,192,1,0,0,0
65496,192,0,0,0,1
65497,192,0,0,1,0
65498,192,0,1,0,0
65499,192,0,0,1,0
65500,192,1,0,0,0
65501,192,1,0,0,0
65502,192,0,0,0,1
65503,192,1,0,0,0
65504,192,0,0,0,1
65505,192,0,1,0,0
65506,192,1,0,0,0
65507,192,0,1,0,0
65508,192,1,0,0,0
65509,192,0,1,0,0
65510,192,0,0,0,1
65511,192,1,0,0,0
65512,192,1,0,0,0
65513,192,1,0,0,0
65514,192,1,0,0,0
65515,192,0,0,0,1
65516,192,0,1,0,0
65517,192,0,1,0,0
65518,192,0,0,0,1
65519,192,0,1,0,0
65520,192,0,0,0,1
65521,192,0,1,0,0
65522,192,0,1,0,0
65523,192,0,0,0,1
65524,192,0,1,0,0
65525,192,1,0,0,0
65526,192,1,0,0,0
65527,192,0,1,0,0
65528,192,1,0,0,0
65529,192,0,1,0,0
65530,192,0,1,0,0
65531,192,0,1,0,0
65532,192,0,0,0,1
65533,192,0,1,0,0
65534,192,0,0,0,1
65535,192,1,0,0,0
65536,192,0,1,0,0
65537,192,0,1,0,0
65538,192,0,0,0,1
65539,192,0,1,0,0
65540,192,0,1,0,0
65541,192,1,0,0,0
65542,192,0,0,0,1
65543,192,0,1,0,0
65544,192,1,0,0,0
65545,192,1,0,0,0
65546,192,0,0,1,0
65547,192,1,0,0,0
65548,192,1,0,0,0
65549,192,1,0,0,0
65550,192,0,0,1,0
65551,192,1,0,0,0
65552,192,1,0,0,0
65553,192,0,0,1,0
65554,192,0,1,0,0
65555,192,0,1,0,0
65556,192,0,0,0,1
65557,192,0,1,0,0
65558,192,0,1,0,0
65559,192,1,0,0,0
65560,192,1,0,0,0
65561,192,1,0,0,0
65562,192,1,0,0,0
65563,192,0,1,0,0
65564,192,1,0,0,0
65565,192,0,1,0,0
65566,192,0,0,1,0
65567,192,1,0,0,0
65568,192,0,0,0,1
65569,192,0,0,0,1
65570,192,1,0,0,0
65571,192,0,0,0,1
65572,192,1,0,0,0
65573,192,1,0,0,0
65574,192,0,0,0,1
65575,192,1,0,0,0
65576,192,0,0,0,1
65577,192,0,1,0,0
65578,192,0,1,0,0
65579,192,0,0,0,1
65580,192,0,1,0,0
65581,192,0,0,0,1
65582,192,0,0,1,0
65583,192,0,1,0,0
65584,192,0,1,0,0
65585,192,1,0,0,0
65586,192,0,0,0,1
65587,192,0,1,0,0
65588,192,0,1,0,0
65589,192,0,0,0,1
65590,192,0,0,1,0
65591,192,1,0,0,0
65592,192,1,0,0,0
65593,192,0,1,0,0
65594,192,0,0,1,0
65595,192,0,0,0,1
65596,192,0,1,0,0
65597,192,1,0,0,0
65598,192,0,0,1,0
65599,192,0,0,0,1
65600,192,0,0,0,1
65601,192,1,0,0,0
65602,192,1,0,0,0
65603,192,1,0,0,0
65604,192,0,0,0,1
65605,192,0,0,1,0
65606,192,1,0,0,0
65607,192,0,0,1,0
65608,192,0,0,0,1
65609,192,1,0,0,0
65610,192,0,0,1,0
65611,192,0,0,0,1
65612,192,0,1,0,0
65613,192,1,0,0,0
65614,192,1,0,0,0
65615,192,0,1,0,0
65616,192,0,0,0,1
65617,192,0,1,0,0
65618,192,1,0,0,0
65619,192,0,1,0,0
65620,192,1,0,0,0
65621,192,1,0,0,0
65622,192,0,1,0,0
65623,192,0,1,0,0
65624,192,1,0,0,0
65625,192,0,0,0,1
65626,192,1,0,0,0
65627,192,0,0,0,1
65628,192,0,0,0,1
65629,192,1,0,0,0
65630,192,1,0,0,0
65631,192,0,1,0,0
65632,192,0,0,0,1
65633,192,1,0,0,0
65634,192,1,0,0,0
65635,192,0,1,0,0
65636,192,1,0,0,0
65637,192,0,1,0,0
65638,192,1,0,0,0
65639,192,0,0,0,1
65640,192,0,0,0,1
65641,192,0,0,1,0
65642,192,0,1,0,0
65643,193,0,1,0,0
65644,193,1,0,0,0
65645,193,0,0,1,0
65646,193,0,1,0,0
65647,193,0,1,0,0
65648,193,0,0,1,0
65649,193,0,0,0,1
65650,193,0,1,0,0
65651,193,1,0,0,0
65652,193,0,0,1,0
65653,193,1,0,0,0
65654,193,0,1,0,0
65655,193,0,1,0,0
65656,193,1,0,0,0
65657,193,0,0,1,0
65658,193,0,1,0,0
65659,193,0,0,0,1
65660,193,0,1,0,0
65661,193,1,0,0,0
65662,193,0,0,1,0
65663,193,0,0,0,1
65664,193,0,1,0,0
65665,193,0,1,0,0
65666,193,0,1,0,0
65667,193,0,1,0,0
65668,193,0,0,1,0
65669,193,0,1,0,0
65670,193,1,0,0,0
65671,193,0,0,1,0
65672,193,1,0,0,0
65673,193,0,1,0,0
65674,193,0,0,0,1
65675,193,0,0,0,1
65676,193,0,1,0,0
65677,193,0,0,0,1
65678,193,1,0,0,0
65679,193,1,0,0,0
65680,193,0,0,0,1
65681,193,0,1,0,0
65682,193,0,1,0,0
65683,193,0,0,0,1
65684,193,0,0,1,0
65685,193,0,1,0,0
65686,193,0,0,0,1
65687,193,0,1,0,0
65688,193,0,1,0,0
65689,193,0,0,1,0
65690,193,0,0,0,1
65691,193,0,0,0,1
65692,193,0,0,1,0
65693,193,0,0,0,1
65694,193,0,0,1,0
65695,193,0,1,0,0
65696,193,0,1,0,0
65697,193,0,0,1,0
65698,193,0,1,0,0
65699,193,0,1,0,0
65700,193,0,0,0,1
65701,193,0,1,0,0
65702,193,0,1,0,0
65703,193,0,1,0,0
65704,193,0,0,1,0
65705,193,0,0,1,0
65706,193,1,0,0,0
65707,193,0,1,0,0
65708,193,0,1,0,0
65709,193,1,0,0,0
65710,193,0,0,1,0
65711,193,0,0,1,0
65712,193,1,0,0,0
65713,193,0,0,1,0
65714,193,0,1,0,0
65715,193,0,1,0,0
65716,193,0,1,0,0
65717,193,0,1,0,0
65718,193,0,1,0,0
65719,193,0,0,0,1
65720,193,0,0,1,0
65721,193,0,0,1,0
65722,193,0,0,1,0
65723,193,0,0,0,1
65724,193,0,0,1,0
65725,193,0,1,0,0
65726,193,0,1,0,0
65727,193,1,0,0,0
65728,193,0,0,0,1
65729,193,1,0,0,0
65730,193,0,0,0,1
65731,193,0,0,0,1
65732,193,0,0,1,0
65733,193,0,1,0,0
65734,193,1,0,0,0
65735,193,0,1,0,0
65736,193,0,1,0,0
65737,193,0,1,0,0
65738,193,0,0,0,1
65739,193,1,0,0,0
65740,193,0,1,0,0
65741,193,1,0,0,0
65742,193,0,1,0,0
65743,193,0,0,0,1
65744,193,0,0,1,0
65745,193,0,0,0,1
65746,193,0,0,1,0
65747,193,0,0,0,1
65748,193,0,1,0,0
65749,193,0,1,0,0
65750,193,0,1,0,0
65751,193,0,1,0,0
65752,193,1,0,0,0
65753,193,0,0,1,0
65754,193,0,0,0,1
65755,193,0,0,1,0
65756,193,0,1,0,0
65757,193,0,1,0,0
65758,193,0,1,0,0
65759,193,0,0,1,0
65760,193,0,0,0,1
65761,193,0,0,0,1
65762,193,0,1,0,0
65763,193,0,1,0,0
65764,193,0,1,0,0
65765,193,0,0,0,1
65766,193,0,0,0,1
65767,193,0,0,0,1
65768,193,0,1,0,0
65769,193,0,1,0,0
65770,193,0,1,0,0
65771,193,0,0,1,0
65772,193,0,1,0,0
65773,193,0,0,0,1
65774,193,0,0,0,1
65775,193,1,0,0,0
65776,193,0,0,0,1
65777,193,0,0,0,1
65778,193,1,0,0,0
65779,193,0,1,0,0
65780,193,0,0,0,1
65781,193,0,0,1,0
65782,193,1,0,0,0
65783,193,0,1,0,0
65784,193,0,1,0,0
65785,193,0,1,0,0
65786,193,0,1,0,0
65787,193,1,0,0,0
65788,193,0,1,0,0
65789,193,1,0,0,0
65790,193,0,0,0,1
65791,193,0,0,1,0
65792,193,0,1,0,0
65793,193,0,1,0,0
65794,193,0,1,0,0
65795,193,0,1,0,0
65796,193,0,0,1,0
65797,193,1,0,0,0
65798,193,0,0,1,0
65799,193,0,0,0,1
65800,193,0,1,0,0
65801,193,0,0,0,1
65802,193,0,0,0,1
65803,193,1,0,0,0
65804,193,0,0,1,0
65805,193,0,1,0,0
65806,193,0,1,0,0
65807,193,0,0,0,1
65808,193,0,1,0,0
65809,193,1,0,0,0
65810,193,1,0,0,0
65811,193,0,0,1,0
65812,193,0,1,0,0
65813,193,0,0,1,0
65814,193,0,1,0,0
65815,193,0,0,1,0
65816,193,0,0,0,1
65817,193,1,0,0,0
65818,193,0,0,1,0
65819,193,1,0,0,0
65820,193,0,1,0,0
65821,193,0,1,0,0
65822,193,1,0,0,0
65823,193,1,0,0,0
65824,193,0,1,0,0
65825,193,0,0,0,1
65826,193,0,1,0,0
65827,193,0,0,0,1
65828,193,0,0,0,1
65829,193,0,0,0,1
65830,193,0,0,1,0
65831,193,0,0,1,0
65832,193,0,0,1,0
65833,193,0,1,0,0
65834,193,0,0,0,1
65835,193,0,1,0,0
65836,193,1,0,0,0
65837,193,0,0,1,0
65838,193,0,0,0,1
65839,193,0,0,1,0
65840,193,0,1,0,0
65841,193,1,0,0,0
65842,193,0,1,0,0
65843,193,0,0,0,1
65844,193,0,1,0,0
65845,193,0,0,1,0
65846,193,1,0,0,0
65847,193,0,1,0,0
65848,193,0,1,0,0
65849,193,0,1,0,0
65850,193,0,0,1,0
65851,193,0,1,0,0
65852,193,0,0,0,1
65853,194,0,0,1,0
65854,194,0,0,0,1
65855,194,1,0,0,0
65856,194,0,0,1,0
65857,194,0,0,1,0
65858,194,0,0,1,0
65859,194,0,1,0,0
65860,194,0,1,0,0
65861,194,0,1,0,0
65862,194,0,0,0,1
65863,194,0,1,0,0
65864,194,1,0,0,0
65865,194,0,0,1,0
65866,194,1,0,0,0
65867,194,0,1,0,0
65868,194,0,1,0,0
65869,194,0,1,0,0
65870,194,0,0,1,0
65871,194,0,1,0,0
65872,194,0,1,0,0
65873,194,0,0,0,1
65874,194,0,1,0,0
65875,194,1,0,0,0
65876,194,0,1,0,0
65877,194,0,0,0,1
65878,194,1,0,0,0
65879,194,1,0,0,0
65880,194,0,0,0,1
65881,194,0,1,0,0
65882,194,1,0,0,0
65883,194,0,1,0,0
65884,194,0,0,1,0
65885,194,0,1,0,0
65886,194,0,1,0,0
65887,194,0,0,0,1
65888,194,0,0,0,1
65889,194,0,0,1,0
65890,194,0,0,1,0
65891,194,0,0,1,0
65892,194,0,0,1,0
65893,194,0,0,1,0
65894,194,1,0,0,0
65895,194,0,1,0,0
65896,194,1,0,0,0
65897,194,0,1,0,0
65898,194,0,0,0,1
65899,194,1,0,0,0
65900,194,0,0,0,1
65901,194,0,0,1,0
65902,194,0,1,0,0
65903,194,0,1,0,0
65904,194,0,1,0,0
65905,194,0,0,0,1
65906,194,0,1,0,0
65907,194,0,1,0,0
65908,194,0,0,0,1
65909,194,0,1,0,0
65910,194,0,0,1,0
65911,194,0,1,0,0
65912,194,0,0,1,0
65913,194,1,0,0,0
65914,194,0,1,0,0
65915,194,1,0,0,0
65916,194,0,1,0,0
65917,194,1,0,0,0
65918,194,0,1,0,0
65919,194,1,0,0,0
65920,194,1,0,0,0
65921,194,1,0,0,0
65922,194,0,0,1,0
65923,194,0,0,1,0
65924,194,0,0,0,1
65925,194,0,0,1,0
65926,194,0,0,0,1
65927,194,0,1,0,0
65928,194,0,0,0,1
65929,194,0,1,0,0
65930,194,0,0,0,1
65931,194,0,1,0,0
65932,194,0,1,0,0
65933,194,0,0,0,1
65934,194,0,1,0,0
65935,194,1,0,0,0
65936,194,1,0,0,0
65937,194,0,0,0,1
65938,194,0,0,0,1
65939,194,0,1,0,0
65940,194,0,1,0,0
65941,194,0,1,0,0
65942,194,1,0,0,0
65943,194,0,1,0,0
65944,194,1,0,0,0
65945,194,0,1,0,0
65946,194,1,0,0,0
65947,194,0,0,0,1
65948,194,0,1,0,0
65949,194,0,1,0,0
65950,194,0,1,0,0
65951,194,0,0,0,1
65952,194,0,0,0,1
65953,194,0,1,0,0
65954,194,0,1,0,0
65955,194,0,0,1,0
65956,194,0,0,1,0
65957,194,1,0,0,0
65958,194,1,0,0,0
65959,194,0,0,1,0
65960,194,0,1,0,0
65961,194,0,1,0,0
65962,194,0,1,0,0
65963,194,1,0,0,0
65964,194,0,1,0,0
65965,194,0,0,1,0
65966,194,0,0,1,0
65967,194,1,0,0,0
65968,194,0,1,0,0
65969,194,0,1,0,0
65970,194,1,0,0,0
65971,194,0,0,0,1
65972,194,0,0,1,0
65973,194,1,0,0,0
65974,194,1,0,0,0
65975,194,0,1,0,0
65976,194,1,0,0,0
65977,194,1,0,0,0
65978,194,0,0,0,1
65979,194,0,1,0,0
65980,194,1,0,0,0
65981,194,1,0,0,0
65982,194,0,0,1,0
65983,194,0,1,0,0
65984,194,0,1,0,0
65985,194,0,0,1,0
65986,194,1,0,0,0
65987,194,0,0,1,0
65988,194,0,1,0,0
65989,194,0,1,0,0
65990,194,0,1,0,0
65991,194,1,0,0,0
65992,194,1,0,0,0
65993,194,0,0,0,1
65994,194,0,0,1,0
65995,194,0,0,0,1
65996,194,0,0,1,0
65997,194,0,1,0,0
65998,194,1,0,0,0
65999,194,0,0,0,1
66000,194,1,0,0,0
66001,194,1,0,0,0
66002,194,1,0,0,0
66003,194,0,1,0,0
66004,194,0,0,0,1
66005,194,1,0,0,0
66006,194,0,1,0,0
66007,194,0,1,0,0
66008,194,0,0,1,0
66009,194,0,1,0,0
66010,194,0,1,0,0
66011,194,0,1,0,0
66012,194,0,0,0,1
66013,194,0,1,0,0
66014,194,0,0,1,0
66015,194,0,0,1,0
66016,194,0,0,0,1
66017,194,0,0,1,0
66018,194,0,0,1,0
66019,194,1,0,0,0
66020,194,0,1,0,0
66021,194,0,1,0,0
66022,194,0,1,0,0
66023,194,0,0,1,0
66024,194,0,0,0,1
66025,194,0,1,0,0
66026,194,0,0,0,1
66027,194,0,0,1,0
66028,194,1,0,0,0
66029,194,1,0,0,0
66030,194,0,1,0,0
66031,194,0,0,1,0
66032,194,0,0,1,0
66033,194,0,1,0,0
66034,194,0,0,0,1
66035,194,1,0,0,0
66036,194,0,1,0,0
66037,194,1,0,0,0
66038,194,0,0,1,0
66039,194,0,1,0,0
66040,194,0,0,1,0
66041,194,0,0,0,1
66042,194,0,1,0,0
66043,194,0,0,0,1
66044,194,0,1,0,0
66045,194,0,0,1,0
66046,194,1,0,0,0
66047,194,0,0,1,0
66048,194,0,0,1,0
66049,194,0,1,0,0
66050,194,0,1,0,0
66051,194,0,0,0,1
66052,194,0,1,0,0
66053,194,1,0,0,0
66054,194,0,1,0,0
66055,194,0,0,1,0
66056,194,0,1,0,0
66057,194,0,0,0,1
66058,194,0,0,1,0
66059,194,1,0,0,0
66060,194,0,1,0,0
66061,194,0,1,0,0
66062,194,0,0,0,1
66063,194,0,1,0,0
66064,194,1,0,0,0
66065,194,0,0,0,1
66066,194,0,1,0,0
66067,194,1,0,0,0
66068,194,0,1,0,0
66069,194,0,0,0,1
66070,194,0,1,0,0
66071,194,0,0,1,0
66072,194,0,1,0,0
66073,194,0,0,0,1
66074,194,0,1,0,0
66075,194,0,0,1,0
66076,194,0,1,0,0
66077,194,0,1,0,0
66078,194,1,0,0,0
66079,194,0,0,1,0
66080,194,0,0,0,1
66081,194,0,1,0,0
66082,194,0,0,1,0
66083,194,0,1,0,0
66084,194,0,1,0,0
66085,194,0,0,1,0
66086,194,0,1,0,0
66087,194,0,0,0,1
66088,194,0,1,0,0
66089,194,0,1,0,0
66090,194,0,1,0,0
66091,194,1,0,0,0
66092,194,1,0,0,0
66093,194,0,0,1,0
66094,194,0,0,1,0
66095,194,0,0,1,0
66096,194,0,0,1,0
66097,194,0,0,1,0
66098,194,1,0,0,0
66099,194,0,1,0,0
66100,194,1,0,0,0
66101,194,0,1,0,0
66102,194,0,1,0,0
66103,194,0,0,1,0
66104,194,1,0,0,0
66105,194,1,0,0,0
66106,194,0,0,1,0
66107,194,0,0,1,0
66108,194,1,0,0,0
66109,194,1,0,0,0
66110,194,0,1,0,0
66111,194,0,1,0,0
66112,194,0,0,0,1
66113,194,0,0,0,1
66114,194,0,0,0,1
66115,194,0,1,0,0
66116,194,0,0,0,1
66117,194,1,0,0,0
66118,194,0,0,1,0
66119,194,1,0,0,0
66120,194,0,0,0,1
66121,194,0,0,0,1
66122,194,0,0,1,0
66123,194,0,1,0,0
66124,194,0,0,0,1
66125,194,0,1,0,0
66126,194,1,0,0,0
66127,194,1,0,0,0
66128,194,0,0,1,0
66129,194,0,1,0,0
66130,194,0,1,0,0
66131,194,0,0,0,1
66132,194,0,1,0,0
66133,194,0,0,1,0
66134,194,0,1,0,0
66135,194,0,0,0,1
66136,194,0,0,1,0
66137,194,0,0,1,0
66138,194,1,0,0,0
66139,194,0,0,0,1
66140,194,0,1,0,0
66141,194,0,1,0,0
66142,194,0,0,1,0
66143,194,0,1,0,0
66144,194,0,0,0,1
66145,194,0,0,1,0
66146,194,0,1,0,0
66147,194,0,1,0,0
66148,194,0,1,0,0
66149,194,0,1,0,0
66150,194,1,0,0,0
66151,194,0,0,1,0
66152,194,0,1,0,0
66153,194,0,0,1,0
66154,194,0,1,0,0
66155,194,1,0,0,0
66156,194,1,0,0,0
66157,194,0,1,0,0
66158,194,0,1,0,0
66159,194,0,1,0,0
66160,194,0,1,0,0
66161,194,0,1,0,0
66162,194,0,0,1,0
66163,194,0,1,0,0
66164,194,1,0,0,0
66165,194,0,1,0,0
66166,194,0,1,0,0
66167,194,0,1,0,0
66168,194,0,0,0,1
66169,194,0,0,0,1
66170,194,0,1,0,0
66171,194,1,0,0,0
66172,194,1,0,0,0
66173,194,0,1,0,0
66174,194,1,0,0,0
66175,194,0,1,0,0
66176,194,0,1,0,0
66177,194,0,0,1,0
66178,194,0,0,0,1
66179,194,0,0,0,1
66180,194,0,0,0,1
66181,194,0,0,1,0
66182,194,0,0,0,1
66183,194,0,0,0,1
66184,194,1,0,0,0
66185,194,0,1,0,0
66186,194,0,1,0,0
66187,194,0,1,0,0
66188,194,0,0,0,1
66189,194,1,0,0,0
66190,194,0,0,0,1
66191,194,0,1,0,0
66192,194,1,0,0,0
66193,194,0,0,1,0
66194,194,0,1,0,0
66195,194,0,0,1,0
66196,194,0,1,0,0
66197,194,0,0,0,1
66198,194,0,1,0,0
66199,194,1,0,0,0
66200,194,0,0,0,1
66201,194,1,0,0,0
66202,194,0,0,0,1
66203,194,1,0,0,0
66204,194,1,0,0,0
66205,194,0,1,0,0
66206,194,0,1,0,0
66207,194,1,0,0,0
66208,194,0,0,0,1
66209,194,0,1,0,0
66210,194,1,0,0,0
66211,194,0,1,0,0
66212,194,0,0,1,0
66213,194,1,0,0,0
66214,194,1,0,0,0
66215,194,0,1,0,0
66216,194,0,0,1,0
66217,194,0,0,0,1
66218,194,0,1,0,0
66219,194,1,0,0,0
66220,194,0,0,0,1
66221,194,0,0,0,1
66222,194,0,0,1,0
66223,194,0,0,0,1
66224,194,0,1,0,0
66225,194,0,0,1,0
66226,194,0,0,1,0
66227,194,0,1,0,0
66228,194,0,0,1,0
66229,194,0,1,0,0
66230,194,0,1,0,0
66231,194,0,1,0,0
66232,194,0,0,1,0
66233,194,0,1,0,0
66234,194,0,0,1,0
66235,194,0,1,0,0
66236,194,0,0,1,0
66237,194,0,1,0,0
66238,194,0,1,0,0
66239,194,0,1,0,0
66240,194,0,1,0,0
66241,194,0,0,0,1
66242,194,0,1,0,0
66243,194,0,0,1,0
66244,194,0,1,0,0
66245,194,0,0,1,0
66246,194,0,1,0,0
66247,194,1,0,0,0
66248,194,0,1,0,0
66249,194,0,1,0,0
66250,194,0,0,0,1
66251,194,0,0,1,0
66252,194,0,1,0,0
66253,194,0,1,0,0
66254,194,0,0,1,0
66255,194,0,1,0,0
66256,194,1,0,0,0
66257,194,0,0,0,1
66258,194,0,0,1,0
66259,194,0,0,0,1
66260,194,1,0,0,0
66261,194,0,0,0,1
66262,194,0,0,1,0
66263,194,0,0,1,0
66264,194,0,0,0,1
66265,194,0,1,0,0
66266,194,0,0,0,1
66267,194,0,1,0,0
66268,194,0,1,0,0
66269,194,0,0,1,0
66270,194,1,0,0,0
66271,194,1,0,0,0
66272,194,1,0,0,0
66273,194,0,0,1,0
66274,194,0,0,0,1
66275,194,0,0,0,1
66276,194,1,0,0,0
66277,194,0,1,0,0
66278,194,0,1,0,0
66279,194,0,1,0,0
66280,194,0,1,0,0
66281,194,0,1,0,0
66282,194,1,0,0,0
66283,194,0,1,0,0
66284,194,0,0,0,1
66285,194,0,1,0,0
66286,194,0,1,0,0
66287,194,1,0,0,0
66288,194,1,0,0,0
66289,194,1,0,0,0
66290,194,0,1,0,0
66291,194,0,0,0,1
66292,194,0,0,0,1
66293,194,0,1,0,0
66294,194,0,1,0,0
66295,194,0,1,0,0
66296,194,0,1,0,0
66297,194,0,1,0,0
66298,194,0,0,0,1
66299,194,0,1,0,0
66300,194,0,1,0,0
66301,194,0,0,0,1
66302,194,0,0,1,0
66303,194,1,0,0,0
66304,194,0,0,1,0
66305,194,0,1,0,0
66306,194,0,1,0,0
66307,194,0,0,0,1
66308,194,0,1,0,0
66309,194,0,1,0,0
66310,194,0,0,1,0
66311,194,0,1,0,0
66312,194,0,0,0,1
66313,194,0,0,1,0
66314,194,0,0,0,1
66315,194,0,1,0,0
66316,194,0,1,0,0
66317,194,1,0,0,0
66318,194,0,0,1,0
66319,194,0,1,0,0
66320,194,0,0,0,1
66321,194,0,0,1,0
66322,194,1,0,0,0
66323,194,0,1,0,0
66324,194,0,0,0,1
66325,194,0,1,0,0
66326,194,0,1,0,0
66327,194,0,1,0,0
66328,194,0,0,0,1
66329,194,0,1,0,0
66330,194,1,0,0,0
66331,194,0,1,0,0
66332,194,0,0,0,1
66333,194,0,0,0,1
66334,194,0,0,0,1
66335,194,0,1,0,0
66336,194,0,1,0,0
66337,194,1,0,0,0
66338,194,0,0,1,0
66339,194,0,1,0,0
66340,194,1,0,0,0
66341,194,1,0,0,0
66342,194,0,1,0,0
66343,194,0,0,0,1
66344,194,0,1,0,0
66345,194,0,1,0,0
66346,194,0,1,0,0
66347,194,0,1,0,0
66348,194,1,0,0,0
66349,194,0,0,1,0
66350,194,0,1,0,0
66351,194,0,1,0,0
66352,194,1,0,0,0
66353,194,0,1,0,0
66354,194,0,1,0,0
66355,194,0,1,0,0
66356,194,0,0,0,1
66357,194,0,0,1,0
66358,194,0,0,1,0
66359,194,0,0,0,1
66360,194,0,0,0,1
66361,194,0,0,0,1
66362,194,0,1,0,0
66363,194,0,1,0,0
66364,194,0,0,0,1
66365,194,0,1,0,0
66366,194,0,0,1,0
66367,194,0,0,0,1
66368,194,0,1,0,0
66369,194,0,0,1,0
66370,194,0,0,1,0
66371,194,0,0,1,0
66372,194,0,1,0,0
66373,194,0,0,0,1
66374,194,0,1,0,0
66375,194,0,1,0,0
66376,194,0,0,0,1
66377,194,0,0,0,1
66378,194,0,0,0,1
66379,194,0,1,0,0
66380,194,0,1,0,0
66381,194,0,1,0,0
66382,194,0,1,0,0
66383,194,0,0,1,0
66384,194,0,0,1,0
66385,194,0,1,0,0
66386,194,1,0,0,0
66387,194,0,0,1,0
66388,194,0,0,1,0
66389,194,0,0,0,1
66390,194,0,1,0,0
66391,194,1,0,0,0
66392,194,0,0,1,0
66393,194,0,1,0,0
66394,194,0,0,1,0
66395,194,1,0,0,0
66396,194,0,0,1,0
66397,194,0,1,0,0
66398,194,0,0,0,1
66399,194,1,0,0,0
66400,194,0,1,0,0
66401,194,0,1,0,0
66402,194,0,0,1,0
66403,194,1,0,0,0
66404,194,0,0,0,1
66405,194,0,0,0,1
66406,194,0,0,1,0
66407,194,0,0,0,1
66408,194,1,0,0,0
66409,194,0,1,0,0
66410,194,0,1,0,0
66411,194,0,0,0,1
66412,194,0,0,0,1
66413,194,0,0,1,0
66414,194,0,0,0,1
66415,194,0,0,1,0
66416,194,1,0,0,0
66417,194,0,0,1,0
66418,194,0,1,0,0
66419,194,0,1,0,0
66420,194,0,1,0,0
66421,194,0,0,0,1
66422,194,0,0,0,1
66423,194,0,1,0,0
66424,194,0,0,1,0
66425,194,1,0,0,0
66426,194,0,1,0,0
66427,194,0,0,1,0
66428,194,0,0,0,1
66429,194,0,0,1,0
66430,194,0,1,0,0
66431,194,1,0,0,0
66432,194,0,0,0,1
66433,195,1,0,0,0
66434,195,0,0,1,0
66435,195,0,0,1,0
66436,195,1,0,0,0
66437,195,0,1,0,0
66438,195,0,0,0,1
66439,195,0,1,0,0
66440,195,0,0,1,0
66441,195,0,0,1,0
66442,195,1,0,0,0
66443,195,1,0,0,0
66444,195,0,0,0,1
66445,195,0,0,1,0
66446,195,0,1,0,0
66447,195,0,0,1,0
66448,195,0,0,0,1
66449,196,0,1,0,0
66450,196,0,0,1,0
66451,196,0,1,0,0
66452,196,0,0,1,0
66453,196,0,1,0,0
66454,196,1,0,0,0
66455,196,1,0,0,0
66456,196,0,1,0,0
66457,196,0,0,0,1
66458,196,1,0,0,0
66459,196,0,1,0,0
66460,196,0,1,0,0
66461,196,0,0,0,1
66462,196,1,0,0,0
66463,196,0,1,0,0
66464,196,1,0,0,0
66465,196,0,0,1,0
66466,196,0,0,1,0
66467,196,0,1,0,0
66468,196,0,0,1,0
66469,196,0,0,0,1
66470,196,0,0,0,1
66471,196,0,0,1,0
66472,196,1,0,0,0
66473,196,0,1,0,0
66474,196,0,0,1,0
66475,196,0,1,0,0
66476,196,0,1,0,0
66477,196,0,0,0,1
66478,196,0,1,0,0
66479,196,0,0,0,1
66480,196,0,0,0,1
66481,196,0,1,0,0
66482,196,1,0,0,0
66483,196,1,0,0,0
66484,196,0,0,1,0
66485,196,0,0,1,0
66486,196,1,0,0,0
66487,196,1,0,0,0
66488,196,0,0,1,0
66489,196,0,0,1,0
66490,196,0,0,1,0
66491,196,0,0,1,0
66492,196,1,0,0,0
66493,196,0,0,1,0
66494,196,0,0,1,0
66495,196,0,1,0,0
66496,196,0,1,0,0
66497,196,1,0,0,0
66498,196,0,1,0,0
66499,196,0,1,0,0
66500,196,0,0,1,0
66501,196,1,0,0,0
66502,196,0,0,0,1
66503,196,0,1,0,0
66504,196,0,0,1,0
66505,196,0,0,1,0
66506,196,0,0,0,1
66507,196,0,1,0,0
66508,196,0,1,0,0
66509,196,1,0,0,0
66510,196,0,1,0,0
66511,196,0,0,1,0
66512,196,0,0,1,0
66513,196,0,0,1,0
66514,196,0,1,0,0
66515,196,1,0,0,0
66516,196,1,0,0,0
66517,196,0,0,0,1
66518,196,0,0,0,1
66519,196,0,1,0,0
66520,196,0,0,0,1
66521,196,0,0,1,0
66522,196,1,0,0,0
66523,196,0,0,1,0
66524,196,0,1,0,0
66525,196,0,0,1,0
66526,196,1,0,0,0
66527,196,1,0,0,0
66528,196,0,0,1,0
66529,196,1,0,0,0
66530,196,0,1,0,0
66531,196,0,0,1,0
66532,196,0,0,0,1
66533,196,1,0,0,0
66534,196,1,0,0,0
66535,196,0,1,0,0
66536,196,1,0,0,0
66537,196,0,1,0,0
66538,196,0,1,0,0
66539,196,0,1,0,0
66540,196,0,1,0,0
66541,196,0,1,0,0
66542,196,0,0,1,0
66543,196,1,0,0,0
66544,196,0,1,0,0
66545,196,0,0,0,1
66546,196,0,0,1,0
66547,196,0,0,1,0
66548,196,1,0,0,0
66549,196,0,1,0,0
66550,196,1,0,0,0
66551,196,0,1,0,0
66552,196,0,0,0,1
66553,196,0,0,0,1
66554,196,1,0,0,0
66555,196,1,0,0,0
66556,196,0,0,1,0
66557,196,1,0,0,0
66558,196,0,0,0,1
66559,196,0,0,1,0
66560,196,0,1,0,0
66561,196,1,0,0,0
66562,196,0,1,0,0
