,Region,Department Store,No Opinion,Shoes,Thrift/Vintage
1149,4,0,1,0,0
1150,4,0,0,1,0
1151,4,0,0,0,1
1152,4,0,1,0,0
1153,4,0,0,1,0
1154,4,0,0,1,0
1155,4,0,0,1,0
1156,4,0,0,1,0
1157,4,0,0,1,0
1158,4,0,0,1,0
1159,4,0,0,1,0
1160,4,0,0,1,0
1161,4,0,0,1,0
1162,4,0,0,0,1
1163,4,0,1,0,0
1164,4,0,0,1,0
1165,4,0,0,1,0
1166,4,0,0,1,0
1167,4,0,0,1,0
1168,4,0,1,0,0
1169,4,0,1,0,0
1170,4,0,0,1,0
1171,4,0,0,1,0
1172,4,0,0,1,0
1173,4,0,0,1,0
1174,4,1,0,0,0
1175,4,0,0,1,0
1176,4,1,0,0,0
1177,4,0,0,1,0
1178,4,0,1,0,0
1179,4,0,0,1,0
1180,4,0,0,1,0
1181,4,0,0,1,0
1182,4,0,0,1,0
1183,4,0,0,1,0
1184,4,0,0,1,0
1185,4,0,0,1,0
1186,4,0,0,1,0
1187,4,0,0,1,0
1188,4,0,0,1,0
1189,4,0,0,1,0
1190,4,0,0,0,1
1191,4,0,0,1,0
1192,4,0,0,1,0
1193,4,0,0,1,0
1194,4,0,1,0,0
1195,4,0,0,1,0
1196,4,1,0,0,0
1197,4,1,0,0,0
1198,4,0,0,1,0
1199,4,0,0,1,0
1200,4,0,0,1,0
1201,4,0,0,1,0
1202,4,0,0,1,0
1203,4,0,0,1,0
1204,4,0,0,0,1
1205,4,0,0,1,0
1206,4,0,0,1,0
1207,4,0,0,1,0
1208,4,0,0,1,0
1209,4,0,0,1,0
1210,4,0,0,0,1
1211,4,0,0,1,0
1212,4,0,0,1,0
1213,4,0,0,1,0
1214,4,0,0,1,0
1215,4,0,0,1,0
1216,4,0,0,1,0
1217,4,0,0,1,0
1218,4,0,0,0,1
1219,4,0,0,1,0
1220,4,0,0,1,0
1221,4,0,0,1,0
1222,4,0,0,1,0
1223,4,0,0,1,0
1224,4,1,0,0,0
1225,4,0,0,0,1
1226,4,0,1,0,0
1227,4,0,0,1,0
1228,4,0,0,1,0
1229,4,0,0,1,0
1230,4,0,0,1,0
1231,4,0,0,1,0
1232,4,0,0,1,0
1233,4,0,0,1,0
1234,4,0,1,0,0
1235,4,0,0,0,1
1236,4,0,0,1,0
1237,4,0,0,1,0
1238,4,0,0,1,0
1239,4,0,1,0,0
1240,4,0,1,0,0
1241,4,0,0,1,0
1242,4,0,0,0,1
1243,4,0,0,1,0
1244,4,0,0,1,0
1245,4,0,0,1,0
1246,4,0,0,1,0
1247,4,0,0,1,0
1248,4,0,0,0,1
1249,4,0,0,1,0
1250,4,0,0,1,0
1251,4,0,0,1,0
1252,4,0,0,1,0
1253,4,0,0,1,0
1254,4,0,0,0,1
1255,4,0,1,0,0
1256,4,0,0,1,0
1257,4,0,0,1,0
1258,4,0,0,1,0
1259,4,0,0,1,0
1260,4,0,1,0,0
1261,4,0,0,1,0
1262,4,0,0,1,0
1263,4,0,1,0,0
1264,4,0,0,0,1
1265,4,0,0,1,0
1266,4,0,0,1,0
1267,4,0,1,0,0
1268,4,0,1,0,0
1269,4,0,0,1,0
1270,4,0,0,1,0
1271,4,0,0,1,0
1272,4,0,0,1,0
1273,4,0,1,0,0
1274,4,0,0,1,0
1275,4,0,1,0,0
1276,4,1,0,0,0
1277,4,0,0,1,0
1278,4,0,0,1,0
1279,4,0,0,1,0
1280,4,0,0,1,0
1281,4,0,0,0,1
1282,4,0,0,1,0
1283,4,0,0,1,0
1284,4,0,1,0,0
1285,4,0,0,1,0
1286,4,0,0,1,0
1287,4,0,1,0,0
1288,4,0,1,0,0
1289,4,1,0,0,0
1290,4,1,0,0,0
1291,4,0,0,0,1
1292,4,0,0,1,0
1293,4,0,0,1,0
1294,4,0,0,1,0
1295,4,0,0,1,0
1296,4,0,1,0,0
1297,4,0,0,0,1
1298,4,0,0,1,0
1299,4,0,0,1,0
1300,4,0,0,1,0
1301,4,1,0,0,0
1302,4,0,0,1,0
1303,4,0,0,1,0
1304,4,0,0,1,0
1305,4,1,0,0,0
1306,4,0,0,1,0
1307,4,0,0,1,0
1308,4,0,0,1,0
1309,4,0,1,0,0
1310,4,0,0,1,0
1311,4,0,0,1,0
1312,4,0,0,1,0
1313,4,0,0,1,0
1314,4,1,0,0,0
1315,4,0,0,1,0
1316,4,0,0,0,1
1317,4,0,0,1,0
1318,4,0,1,0,0
1319,4,0,0,1,0
1320,4,0,0,1,0
1321,4,0,0,1,0
1322,4,0,0,1,0
1323,4,0,0,0,1
1324,4,0,0,1,0
1325,4,0,0,1,0
1326,4,0,1,0,0
1327,4,0,0,0,1
1328,4,0,0,1,0
1329,4,0,0,1,0
1330,4,0,0,1,0
1331,4,0,0,1,0
1332,4,0,0,1,0
1333,4,0,0,1,0
1334,4,0,0,1,0
1335,4,0,0,1,0
1336,4,0,0,1,0
1337,4,0,0,1,0
1338,4,0,1,0,0
1339,4,0,0,1,0
1340,4,0,0,1,0
1341,4,0,0,1,0
1342,4,0,0,1,0
1343,4,0,0,1,0
1344,4,0,0,1,0
1345,4,1,0,0,0
1346,4,0,0,1,0
1347,4,0,0,1,0
1348,4,0,0,1,0
1349,4,0,0,1,0
1350,4,0,1,0,0
1351,4,0,0,1,0
1352,4,0,0,1,0
1353,4,0,0,1,0
1354,4,0,1,0,0
1355,4,0,0,1,0
1356,4,0,0,1,0
1357,4,0,1,0,0
1358,4,0,0,1,0
1359,4,0,0,1,0
1360,4,0,0,1,0
1361,4,0,0,1,0
1362,4,0,0,0,1
1363,4,1,0,0,0
1364,4,0,0,1,0
1365,4,1,0,0,0
1366,4,0,0,1,0
1367,4,0,0,1,0
1368,4,0,1,0,0
1369,4,0,0,1,0
1370,4,0,0,1,0
1371,4,0,0,0,1
1372,4,0,0,1,0
1373,4,0,0,0,1
1374,4,0,0,1,0
1375,4,0,0,1,0
1376,4,0,0,1,0
1377,4,0,0,1,0
1378,4,1,0,0,0
1379,4,0,0,1,0
1380,4,0,0,1,0
1381,4,0,1,0,0
1382,4,0,1,0,0
1383,4,0,0,1,0
1384,4,0,1,0,0
1385,4,0,1,0,0
1386,4,0,0,1,0
1387,4,0,0,0,1
1388,4,0,0,1,0
1389,4,1,0,0,0
1390,4,0,0,1,0
1391,4,0,0,1,0
1392,4,1,0,0,0
1393,4,0,1,0,0
1394,4,0,1,0,0
1395,4,1,0,0,0
1396,4,0,0,1,0
1397,4,0,0,1,0
1398,4,0,0,1,0
1399,4,0,0,0,1
1400,4,0,0,1,0
1401,4,0,0,1,0
1402,4,0,1,0,0
1403,4,0,0,1,0
1404,4,1,0,0,0
1405,4,0,0,1,0
1406,4,0,0,1,0
1407,4,0,0,1,0
1408,4,0,0,1,0
1409,4,0,0,1,0
1410,4,0,1,0,0
1411,4,0,0,0,1
1412,4,0,0,0,1
1413,4,0,0,1,0
1414,4,0,1,0,0
1415,4,0,0,1,0
1416,4,0,0,1,0
1417,4,0,0,0,1
1418,4,0,0,1,0
1419,4,0,0,1,0
1420,4,1,0,0,0
1421,4,0,0,1,0
1422,4,0,0,1,0
1423,4,0,0,1,0
1424,4,0,0,1,0
1425,4,0,0,1,0
1426,4,0,1,0,0
1427,4,0,0,1,0
1428,4,0,0,1,0
1429,4,0,1,0,0
1430,4,0,1,0,0
1431,4,0,0,1,0
1432,4,0,0,0,1
1433,4,0,0,1,0
1434,4,0,0,1,0
1435,4,0,0,1,0
1436,4,0,0,1,0
1437,4,1,0,0,0
1438,4,0,1,0,0
1439,4,0,0,1,0
1440,4,0,1,0,0
1441,4,0,0,1,0
1442,4,0,0,1,0
1443,4,0,1,0,0
1444,4,0,0,1,0
1445,4,0,0,1,0
1446,4,0,0,1,0
1447,4,0,0,0,1
1448,4,0,0,1,0
1449,4,0,1,0,0
1450,4,1,0,0,0
1451,4,0,0,1,0
1452,4,0,1,0,0
1453,4,0,0,1,0
1454,4,0,0,1,0
1455,4,0,0,1,0
1456,4,0,0,1,0
1457,4,0,0,1,0
1458,4,0,0,1,0
1459,4,0,0,0,1
1460,4,1,0,0,0
1461,4,0,0,1,0
1462,4,0,0,1,0
1463,4,1,0,0,0
1464,4,0,0,1,0
1465,4,0,0,1,0
1466,4,0,0,0,1
1467,4,0,0,0,1
1468,4,0,0,1,0
1469,4,1,0,0,0
1470,4,0,0,0,1
1471,4,0,0,1,0
1472,4,0,0,1,0
1473,4,0,0,1,0
1474,4,0,0,0,1
1475,4,0,0,1,0
1476,4,0,0,1,0
1477,4,0,0,1,0
1478,4,0,0,1,0
1479,4,0,0,1,0
1480,4,1,0,0,0
1481,4,0,0,1,0
1482,4,0,0,1,0
1483,4,0,0,1,0
1484,4,0,0,1,0
1485,4,1,0,0,0
1486,4,0,0,1,0
1487,4,0,0,1,0
1488,4,0,0,1,0
1489,4,0,0,1,0
1490,4,0,0,1,0
1491,4,0,0,1,0
1492,4,0,0,1,0
1493,4,0,0,1,0
1494,4,0,0,0,1
1495,4,0,0,1,0
1496,4,0,0,1,0
1497,4,0,0,1,0
1498,4,0,0,0,1
1499,4,0,1,0,0
1500,4,0,0,1,0
1501,4,0,0,1,0
1502,4,0,1,0,0
1503,4,0,0,1,0
1504,4,0,0,1,0
1505,4,1,0,0,0
1506,4,0,0,0,1
1507,4,0,0,1,0
1508,4,0,0,1,0
1509,4,0,0,1,0
1510,4,0,0,1,0
1511,4,0,1,0,0
1512,4,0,0,1,0
1513,4,0,0,1,0
1514,4,1,0,0,0
1515,4,0,0,1,0
1516,4,0,0,1,0
1517,4,0,0,1,0
1518,4,1,0,0,0
1519,4,1,0,0,0
1520,4,0,0,0,1
1521,4,0,0,0,1
1522,4,0,0,0,1
1523,4,1,0,0,0
1524,4,0,0,1,0
1525,4,0,1,0,0
1526,4,0,0,1,0
1527,4,0,0,1,0
1528,4,1,0,0,0
1529,4,0,0,1,0
1530,4,0,0,1,0
1531,4,0,0,1,0
1532,4,1,0,0,0
1533,4,0,0,1,0
1534,4,0,0,0,1
1535,4,0,0,0,1
1536,4,0,0,1,0
1537,4,0,0,1,0
1538,4,0,0,1,0
1539,4,0,0,1,0
1540,4,0,1,0,0
1541,4,0,0,1,0
1542,4,0,0,0,1
1543,4,0,0,1,0
1544,4,0,1,0,0
1545,4,0,0,1,0
1546,4,0,1,0,0
1547,4,0,1,0,0
1548,4,0,1,0,0
1549,4,0,0,0,1
1550,4,0,0,1,0
1551,4,0,0,1,0
1552,4,0,0,1,0
1553,4,0,0,1,0
1554,4,0,0,1,0
1555,4,0,0,1,0
1556,4,0,0,0,1
1557,4,0,0,0,1
1558,4,0,0,1,0
1559,4,0,0,1,0
1560,4,0,0,1,0
1561,4,0,0,1,0
1562,4,0,0,1,0
1563,4,1,0,0,0
1564,4,0,0,0,1
1565,4,0,0,1,0
1566,4,0,1,0,0
1567,4,0,0,0,1
1568,4,0,0,1,0
1569,4,0,0,1,0
1570,4,0,1,0,0
1571,4,0,0,1,0
1572,4,0,0,0,1
1573,4,0,1,0,0
1574,4,0,0,1,0
1575,4,0,1,0,0
1576,4,0,0,0,1
1577,4,0,1,0,0
1578,4,0,0,1,0
1579,4,0,0,1,0
1580,4,0,0,1,0
1581,4,0,0,0,1
1582,4,0,0,1,0
1583,4,0,1,0,0
1584,4,0,0,1,0
1585,4,0,0,0,1
1586,4,0,0,1,0
1587,4,0,0,1,0
1588,4,0,0,1,0
1589,4,0,1,0,0
1590,4,0,0,1,0
1591,4,1,0,0,0
1592,4,0,0,1,0
1593,4,0,0,1,0
1594,4,0,0,1,0
1595,4,0,1,0,0
1596,4,0,0,1,0
1597,4,0,1,0,0
1598,4,0,0,1,0
1599,4,0,1,0,0
1600,4,0,0,1,0
1601,4,0,0,1,0
1602,4,0,1,0,0
1603,4,0,0,1,0
1604,4,0,0,0,1
1605,4,0,0,1,0
1606,4,0,0,0,1
1607,4,0,0,1,0
1608,4,0,0,1,0
1609,4,0,0,1,0
1610,4,0,1,0,0
1611,4,0,1,0,0
1612,4,0,0,1,0
1613,4,0,0,1,0
1614,4,0,1,0,0
1615,4,1,0,0,0
1616,4,0,0,1,0
1617,4,0,0,1,0
1618,4,0,0,1,0
1619,4,0,1,0,0
1620,4,0,0,1,0
1621,4,1,0,0,0
1622,4,0,0,1,0
1623,4,0,0,1,0
1624,4,0,0,1,0
1625,4,0,0,1,0
1626,4,0,0,1,0
1627,4,0,0,1,0
1628,4,0,0,1,0
1629,4,0,0,1,0
1630,4,0,0,0,1
1631,4,0,0,1,0
1632,4,0,0,1,0
1633,4,0,1,0,0
1634,4,0,1,0,0
1635,4,0,0,1,0
1636,4,0,0,1,0
1637,4,0,0,1,0
1638,4,0,1,0,0
1639,4,0,0,0,1
1640,4,0,0,1,0
1641,4,0,0,1,0
1642,4,0,0,1,0
1643,5,1,0,0,0
1644,5,1,0,0,0
1645,5,1,0,0,0
1646,5,0,0,1,0
1647,5,0,1,0,0
1648,5,0,1,0,0
1649,5,0,0,0,1
1650,5,1,0,0,0
1651,5,1,0,0,0
1652,5,0,1,0,0
1653,5,0,1,0,0
1654,5,0,1,0,0
1655,5,0,1,0,0
1656,5,0,0,1,0
1657,5,0,1,0,0
1658,5,0,1,0,0
1659,5,0,0,0,1
1660,5,1,0,0,0
1661,5,0,0,0,1
1662,5,0,1,0,0
1663,5,0,1,0,0
1664,5,0,1,0,0
1665,5,0,0,1,0
1666,5,0,0,0,1
1667,5,0,0,0,1
1668,5,1,0,0,0
1669,5,0,1,0,0
1670,5,0,0,1,0
1671,5,0,0,1,0
1672,5,1,0,0,0
1673,5,0,0,0,1
1674,5,1,0,0,0
1675,5,1,0,0,0
1676,5,0,1,0,0
1677,5,1,0,0,0
1678,5,0,1,0,0
1679,5,0,0,1,0
1680,5,0,0,1,0
1681,5,1,0,0,0
1682,5,0,0,0,1
1683,5,1,0,0,0
1684,5,0,0,0,1
1685,5,0,0,0,1
1686,5,0,1,0,0
1687,5,1,0,0,0
1688,5,0,0,0,1
1689,5,0,1,0,0
1690,5,0,0,0,1
1691,5,1,0,0,0
1692,5,1,0,0,0
1693,5,0,0,1,0
1694,5,1,0,0,0
1695,5,0,0,1,0
1696,5,0,0,1,0
1697,5,0,1,0,0
1698,5,0,1,0,0
1699,5,0,0,1,0
1700,5,0,0,1,0
1701,5,0,0,1,0
1702,5,0,0,1,0
1703,5,0,0,0,1
1704,5,0,0,1,0
1705,5,0,1,0,0
1706,5,0,0,1,0
1707,5,1,0,0,0
1708,5,0,1,0,0
1709,5,0,0,0,1
1710,5,0,0,0,1
1711,5,0,0,0,1
1712,5,0,1,0,0
1713,5,0,0,1,0
1714,5,1,0,0,0
1715,5,0,1,0,0
1716,5,0,0,0,1
1717,5,0,0,1,0
1718,5,0,0,1,0
1719,5,1,0,0,0
1720,5,0,0,1,0
1721,5,1,0,0,0
1722,5,0,1,0,0
1723,5,1,0,0,0
1724,5,0,0,0,1
1725,5,0,1,0,0
1726,5,0,1,0,0
1727,5,1,0,0,0
1728,5,0,1,0,0
1729,5,1,0,0,0
1730,5,0,0,0,1
1731,5,0,1,0,0
1732,5,1,0,0,0
1733,5,0,1,0,0
1734,5,0,1,0,0
1735,5,0,1,0,0
1736,5,1,0,0,0
1737,5,0,1,0,0
1738,5,0,0,1,0
1739,5,1,0,0,0
1740,5,0,0,0,1
1741,5,0,1,0,0
1742,5,0,1,0,0
1743,5,0,0,1,0
1744,5,0,0,0,1
1745,5,0,0,0,1
1746,5,0,1,0,0
1747,5,1,0,0,0
1748,5,0,0,0,1
1749,5,0,0,1,0
1750,5,1,0,0,0
1751,5,0,1,0,0
1752,5,0,0,0,1
1753,5,0,1,0,0
1754,5,0,1,0,0
1755,5,1,0,0,0
1756,5,0,1,0,0
1757,5,1,0,0,0
1758,5,1,0,0,0
1759,5,0,0,1,0
1760,5,0,0,0,1
1761,5,0,0,0,1
1762,5,0,1,0,0
1763,5,0,1,0,0
1764,5,0,0,1,0
1765,5,0,0,0,1
1766,5,0,1,0,0
1767,5,0,1,0,0
1768,5,0,1,0,0
1769,5,0,1,0,0
1770,5,0,1,0,0
1771,5,0,0,1,0
1772,5,0,1,0,0
1773,5,1,0,0,0
1774,5,0,0,0,1
1775,5,0,0,1,0
1776,5,0,0,1,0
1777,5,0,0,1,0
1778,5,1,0,0,0
1779,5,0,1,0,0
1780,5,0,0,0,1
1781,5,0,1,0,0
1782,5,1,0,0,0
1783,5,0,1,0,0
1784,5,0,0,1,0
1785,5,0,1,0,0
1786,5,1,0,0,0
1787,5,0,1,0,0
1788,5,0,1,0,0
1789,5,0,0,0,1
1790,5,0,1,0,0
1791,5,0,0,1,0
1792,5,0,0,1,0
1793,5,0,1,0,0
1794,5,1,0,0,0
1795,5,0,1,0,0
1796,5,0,1,0,0
1797,5,1,0,0,0
1798,5,0,0,0,1
1799,5,0,1,0,0
1800,5,0,1,0,0
1801,5,1,0,0,0
1802,5,0,0,0,1
1803,5,0,1,0,0
1804,5,0,0,0,1
1805,5,0,0,0,1
1806,5,0,0,0,1
1807,5,1,0,0,0
1808,5,0,1,0,0
1809,5,0,0,0,1
1810,5,0,1,0,0
1811,5,0,0,1,0
1812,5,1,0,0,0
1813,5,0,1,0,0
1814,5,0,0,1,0
1815,5,1,0,0,0
1816,5,1,0,0,0
1817,5,0,1,0,0
1818,5,0,1,0,0
1819,5,1,0,0,0
1820,5,0,1,0,0
1821,5,0,0,0,1
1822,5,0,1,0,0
1823,5,0,0,0,1
1824,5,0,1,0,0
1825,5,1,0,0,0
1826,5,1,0,0,0
1827,5,0,1,0,0
1828,5,0,0,0,1
1829,5,0,0,1,0
1830,5,1,0,0,0
1831,5,0,1,0,0
1832,5,0,1,0,0
1833,5,0,0,0,1
1834,5,0,1,0,0
1835,5,1,0,0,0
1836,5,1,0,0,0
1837,5,0,0,0,1
1838,5,0,0,1,0
1839,5,0,1,0,0
1840,5,0,0,0,1
1841,5,0,0,0,1
1842,5,1,0,0,0
1843,5,0,1,0,0
1844,5,0,1,0,0
1845,5,0,1,0,0
1846,5,1,0,0,0
1847,5,0,0,0,1
1848,5,0,1,0,0
1849,5,1,0,0,0
1850,5,1,0,0,0
1851,5,1,0,0,0
1852,5,0,1,0,0
1853,5,0,1,0,0
1854,5,0,0,1,0
1855,5,0,0,0,1
1856,5,0,0,1,0
1857,5,1,0,0,0
1858,5,0,0,0,1
1859,5,1,0,0,0
1860,5,0,1,0,0
1861,5,0,0,0,1
1862,5,1,0,0,0
1863,5,1,0,0,0
1864,5,1,0,0,0
1865,5,1,0,0,0
1866,5,0,0,0,1
1867,5,0,0,1,0
1868,5,0,0,0,1
1869,5,0,1,0,0
1870,5,0,1,0,0
1871,5,0,1,0,0
1872,5,0,0,1,0
1873,5,1,0,0,0
1874,5,0,0,0,1
1875,5,0,0,0,1
1876,5,0,1,0,0
1877,5,0,1,0,0
1878,5,0,0,1,0
1879,5,0,1,0,0
1880,5,0,1,0,0
1881,5,0,1,0,0
1882,5,0,1,0,0
1883,5,0,1,0,0
1884,5,0,0,0,1
1885,5,0,1,0,0
1886,5,0,0,1,0
1887,5,0,1,0,0
1888,5,0,0,1,0
1889,5,0,0,0,1
1890,5,0,0,0,1
1891,5,0,1,0,0
1892,5,1,0,0,0
1893,5,1,0,0,0
1894,5,0,1,0,0
1895,5,0,0,0,1
1896,5,0,0,0,1
1897,5,0,1,0,0
1898,5,0,1,0,0
1899,5,0,1,0,0
1900,5,0,1,0,0
1901,5,0,0,1,0
1902,5,0,1,0,0
1903,5,1,0,0,0
1904,5,1,0,0,0
1905,5,0,0,0,1
1906,5,0,1,0,0
1907,5,1,0,0,0
1908,5,1,0,0,0
1909,5,0,1,0,0
1910,5,0,0,0,1
1911,5,0,1,0,0
1912,5,0,0,0,1
1913,5,0,1,0,0
1914,5,0,0,0,1
1915,5,0,0,1,0
1916,5,0,1,0,0
1917,5,0,1,0,0
1918,5,0,1,0,0
1919,5,1,0,0,0
1920,5,0,1,0,0
1921,5,0,1,0,0
1922,5,0,0,0,1
1923,5,0,1,0,0
1924,5,1,0,0,0
1925,5,0,1,0,0
1926,5,0,0,0,1
1927,5,1,0,0,0
1928,5,0,1,0,0
1929,5,0,0,1,0
1930,5,0,1,0,0
1931,5,0,0,1,0
1932,5,0,0,1,0
1933,5,0,0,0,1
1934,5,0,0,1,0
1935,5,0,0,0,1
1936,5,0,0,0,1
1937,5,0,1,0,0
1938,5,0,1,0,0
1939,5,0,0,1,0
1940,5,0,1,0,0
1941,5,0,0,1,0
1942,5,0,0,0,1
1943,5,1,0,0,0
1944,5,1,0,0,0
1945,5,0,1,0,0
1946,5,0,0,1,0
1947,5,0,1,0,0
1948,5,1,0,0,0
1949,5,0,1,0,0
1950,5,1,0,0,0
1951,5,0,0,0,1
1952,5,0,1,0,0
1953,5,1,0,0,0
1954,5,1,0,0,0
1955,5,0,1,0,0
1956,5,0,1,0,0
1957,5,1,0,0,0
1958,5,1,0,0,0
1959,5,0,1,0,0
1960,5,0,1,0,0
1961,5,0,0,0,1
1962,5,1,0,0,0
1963,5,0,1,0,0
1964,5,0,1,0,0
1965,5,0,1,0,0
1966,5,1,0,0,0
1967,5,0,0,0,1
1968,5,0,1,0,0
1969,5,0,0,1,0
1970,5,0,1,0,0
1971,5,0,1,0,0
1972,5,1,0,0,0
1973,5,0,0,1,0
1974,5,0,1,0,0
1975,5,0,0,1,0
1976,5,0,0,1,0
1977,5,0,1,0,0
1978,5,0,1,0,0
1979,6,0,1,0,0
1980,6,0,0,1,0
1981,6,0,1,0,0
1982,6,0,0,0,1
1983,6,1,0,0,0
1984,6,0,0,1,0
1985,6,1,0,0,0
1986,6,0,0,0,1
1987,6,0,0,1,0
1988,6,1,0,0,0
1989,6,0,0,0,1
1990,6,0,0,0,1
1991,6,0,0,0,1
1992,6,0,0,1,0
1993,6,0,1,0,0
1994,6,1,0,0,0
1995,6,1,0,0,0
1996,6,1,0,0,0
1997,6,0,0,1,0
1998,6,0,1,0,0
1999,6,0,0,1,0
2000,6,0,0,0,1
2001,6,0,0,1,0
2002,6,0,0,1,0
2003,6,0,0,1,0
2004,6,0,1,0,0
2005,6,0,0,1,0
2006,6,0,1,0,0
2007,6,1,0,0,0
2008,6,0,0,1,0
2009,6,0,1,0,0
2010,6,1,0,0,0
2011,6,0,0,1,0
2012,6,1,0,0,0
2013,6,0,1,0,0
2014,6,1,0,0,0
2015,6,0,0,1,0
2016,6,0,0,1,0
2017,6,0,0,1,0
2018,6,0,1,0,0
2019,6,0,1,0,0
2020,6,0,0,1,0
2021,6,0,1,0,0
2022,6,0,0,1,0
2023,6,1,0,0,0
2024,6,0,0,1,0
2025,6,0,0,1,0
2026,6,0,0,1,0
2027,6,0,0,1,0
2028,6,0,1,0,0
2029,6,0,0,1,0
2030,6,1,0,0,0
2031,6,0,0,0,1
2032,6,0,0,1,0
2033,6,0,0,1,0
2034,6,0,0,0,1
2035,6,1,0,0,0
2036,6,0,0,1,0
2037,6,1,0,0,0
2038,6,0,0,1,0
2039,6,1,0,0,0
2040,6,0,1,0,0
2041,6,0,1,0,0
2042,6,0,0,1,0
2043,6,0,0,1,0
2044,6,0,0,1,0
2045,6,0,0,0,1
2046,6,0,1,0,0
2047,6,1,0,0,0
2048,6,1,0,0,0
2049,6,0,1,0,0
2050,6,0,0,1,0
2051,6,1,0,0,0
2052,6,0,0,1,0
2053,6,0,1,0,0
2054,6,0,1,0,0
2055,6,0,0,0,1
2056,6,0,1,0,0
2057,6,0,1,0,0
2058,6,1,0,0,0
2059,6,0,0,1,0
2060,6,0,0,1,0
2061,6,0,1,0,0
2062,6,0,0,0,1
2063,6,0,1,0,0
2064,6,0,0,1,0
2065,6,0,0,1,0
2066,6,0,0,1,0
2067,6,0,1,0,0
2068,6,0,0,1,0
2069,6,0,1,0,0
2070,6,0,1,0,0
2071,6,1,0,0,0
2072,6,0,1,0,0
2073,6,0,0,1,0
2074,6,0,0,1,0
2075,6,0,0,1,0
2076,6,0,1,0,0
2077,6,0,1,0,0
2078,6,0,1,0,0
2079,6,0,1,0,0
2080,6,0,0,1,0
2081,6,0,1,0,0
2082,6,0,1,0,0
2083,6,0,0,1,0
2084,6,0,0,1,0
2085,6,0,0,1,0
2086,6,0,0,1,0
2087,6,0,0,0,1
2088,6,0,0,1,0
2089,6,0,0,1,0
2090,6,1,0,0,0
2091,6,0,1,0,0
2092,6,0,0,1,0
2093,6,0,0,1,0
2094,6,0,0,1,0
2095,6,0,0,1,0
2096,6,0,1,0,0
2097,6,0,1,0,0
2098,6,0,0,1,0
2099,6,0,1,0,0
2100,6,0,0,1,0
2101,6,0,0,1,0
2102,6,0,0,1,0
2103,6,0,0,1,0
2104,6,0,0,1,0
2105,6,0,0,1,0
2106,6,0,1,0,0
2107,6,0,1,0,0
2108,6,0,0,1,0
2109,6,0,0,0,1
2110,6,0,0,1,0
2111,6,0,0,1,0
2112,6,0,1,0,0
2113,6,0,0,1,0
2114,6,0,0,0,1
2115,6,0,0,1,0
2116,6,0,0,0,1
2117,6,0,1,0,0
2118,6,0,1,0,0
2119,6,0,0,1,0
2120,6,0,0,1,0
2121,6,0,0,0,1
2122,6,1,0,0,0
2123,6,0,0,0,1
2124,6,1,0,0,0
2125,6,1,0,0,0
2126,6,0,1,0,0
2127,6,0,0,1,0
2128,6,0,0,1,0
2129,6,0,1,0,0
2130,6,0,0,0,1
2131,6,0,0,1,0
2132,6,0,0,1,0
2133,6,0,1,0,0
2134,6,1,0,0,0
2135,6,0,1,0,0
2136,6,0,1,0,0
2137,6,0,0,1,0
2138,6,0,1,0,0
2139,6,0,0,1,0
2140,6,0,1,0,0
2141,6,0,0,1,0
2142,6,0,0,1,0
2143,6,0,0,0,1
2144,6,0,0,1,0
2145,6,0,0,0,1
2146,6,0,0,1,0
2147,6,0,1,0,0
2148,6,0,0,0,1
2149,6,0,1,0,0
2150,6,0,1,0,0
2151,6,0,0,0,1
2152,6,1,0,0,0
2153,6,0,0,1,0
2154,6,0,0,1,0
2155,6,0,0,1,0
2156,6,0,1,0,0
2157,6,0,0,1,0
2158,6,0,0,1,0
2159,6,0,0,0,1
2160,6,0,0,1,0
2161,6,0,0,1,0
2162,6,0,0,1,0
2163,6,1,0,0,0
2164,6,1,0,0,0
2165,6,0,1,0,0
2166,6,0,1,0,0
2167,6,0,1,0,0
2168,6,1,0,0,0
2169,6,0,0,1,0
2170,6,0,0,1,0
2171,6,1,0,0,0
2172,6,0,0,0,1
2173,6,1,0,0,0
2174,6,0,0,0,1
2175,6,0,1,0,0
2176,6,0,0,1,0
2177,6,0,1,0,0
2178,6,0,1,0,0
2179,6,1,0,0,0
2180,6,0,0,1,0
2181,6,0,0,1,0
2182,6,0,0,1,0
2183,6,1,0,0,0
2184,6,0,0,1,0
2185,6,0,0,1,0
2186,6,0,0,1,0
2187,6,0,1,0,0
2188,6,1,0,0,0
2189,6,0,0,1,0
2190,6,0,1,0,0
2191,6,0,0,1,0
2192,6,0,1,0,0
2193,6,1,0,0,0
2194,6,0,0,1,0
2195,6,0,0,0,1
2196,6,0,1,0,0
2197,6,1,0,0,0
2198,6,1,0,0,0
2199,6,1,0,0,0
2200,6,1,0,0,0
2201,6,0,1,0,0
2202,6,0,1,0,0
2203,6,0,0,0,1
2204,6,0,0,0,1
2205,6,0,1,0,0
2206,6,0,1,0,0
2207,6,1,0,0,0
2208,6,0,0,1,0
2209,6,0,0,1,0
2210,6,0,0,1,0
2211,6,0,0,1,0
2212,6,0,0,1,0
2213,6,1,0,0,0
2214,6,0,0,1,0
2215,6,0,0,1,0
2216,6,0,0,1,0
2217,6,1,0,0,0
2218,6,0,0,0,1
2219,6,0,0,0,1
2220,6,0,0,1,0
2221,6,0,0,0,1
2222,6,0,0,1,0
